path,emotion
data/processed/audio\sample_2980.wav,neutral
data/processed/audio\sample_2981.wav,sad
data/processed/audio\sample_2982.wav,sad
data/processed/audio\sample_2983.wav,sad
data/processed/audio\sample_2984.wav,angry
data/processed/audio\sample_2985.wav,disgust
data/processed/audio\sample_2986.wav,fear
data/processed/audio\sample_2987.wav,happy
data/processed/audio\sample_2988.wav,neutral
data/processed/audio\sample_2989.wav,sad
data/processed/audio\sample_2990.wav,angry
data/processed/audio\sample_2991.wav,disgust
data/processed/audio\sample_2992.wav,fear
data/processed/audio\sample_2993.wav,happy
data/processed/audio\sample_2994.wav,neutral
data/processed/audio\sample_2995.wav,sad
data/processed/audio\sample_2996.wav,angry
data/processed/audio\sample_2997.wav,disgust
data/processed/audio\sample_2998.wav,fear
data/processed/audio\sample_2999.wav,happy
data/processed/audio\sample_3000.wav,neutral
data/processed/audio\sample_3001.wav,sad
data/processed/audio\sample_3002.wav,angry
data/processed/audio\sample_3003.wav,disgust
data/processed/audio\sample_3004.wav,fear
data/processed/audio\sample_3005.wav,happy
data/processed/audio\sample_3006.wav,neutral
data/processed/audio\sample_3007.wav,sad
data/processed/audio\sample_3008.wav,angry
data/processed/audio\sample_3009.wav,disgust
data/processed/audio\sample_3010.wav,fear
data/processed/audio\sample_3011.wav,happy
data/processed/audio\sample_3012.wav,neutral
data/processed/audio\sample_3013.wav,sad
data/processed/audio\sample_3014.wav,angry
data/processed/audio\sample_3015.wav,disgust
data/processed/audio\sample_3016.wav,fear
data/processed/audio\sample_3017.wav,happy
data/processed/audio\sample_3018.wav,neutral
data/processed/audio\sample_3019.wav,sad
data/processed/audio\sample_3020.wav,angry
data/processed/audio\sample_3021.wav,disgust
data/processed/audio\sample_3022.wav,fear
data/processed/audio\sample_3023.wav,happy
data/processed/audio\sample_3024.wav,neutral
data/processed/audio\sample_3025.wav,sad
data/processed/audio\sample_3026.wav,angry
data/processed/audio\sample_3027.wav,disgust
data/processed/audio\sample_3028.wav,fear
data/processed/audio\sample_3029.wav,happy
data/processed/audio\sample_3030.wav,sad
data/processed/audio\sample_3031.wav,angry
data/processed/audio\sample_3032.wav,disgust
data/processed/audio\sample_3033.wav,fear
data/processed/audio\sample_3034.wav,happy
data/processed/audio\sample_3035.wav,neutral
data/processed/audio\sample_3036.wav,sad
data/processed/audio\sample_3037.wav,angry
data/processed/audio\sample_3038.wav,disgust
data/processed/audio\sample_3039.wav,fear
data/processed/audio\sample_3040.wav,happy
data/processed/audio\sample_3041.wav,neutral
data/processed/audio\sample_3042.wav,sad
data/processed/audio\sample_3043.wav,angry
data/processed/audio\sample_3044.wav,disgust
data/processed/audio\sample_3045.wav,fear
data/processed/audio\sample_3046.wav,happy
data/processed/audio\sample_3047.wav,neutral
data/processed/audio\sample_3048.wav,sad
data/processed/audio\sample_3049.wav,angry
data/processed/audio\sample_3050.wav,angry
data/processed/audio\sample_3051.wav,angry
data/processed/audio\sample_3052.wav,disgust
data/processed/audio\sample_3053.wav,disgust
data/processed/audio\sample_3054.wav,disgust
data/processed/audio\sample_3055.wav,fear
data/processed/audio\sample_3056.wav,fear
data/processed/audio\sample_3057.wav,fear
data/processed/audio\sample_3058.wav,happy
data/processed/audio\sample_3059.wav,happy
data/processed/audio\sample_3060.wav,happy
data/processed/audio\sample_3061.wav,neutral
data/processed/audio\sample_3062.wav,sad
data/processed/audio\sample_3063.wav,sad
data/processed/audio\sample_3064.wav,sad
data/processed/audio\sample_3065.wav,angry
data/processed/audio\sample_3066.wav,disgust
data/processed/audio\sample_3067.wav,fear
data/processed/audio\sample_3068.wav,happy
data/processed/audio\sample_3069.wav,neutral
data/processed/audio\sample_3070.wav,sad
data/processed/audio\sample_3071.wav,angry
data/processed/audio\sample_3072.wav,disgust
data/processed/audio\sample_3073.wav,fear
data/processed/audio\sample_3074.wav,happy
data/processed/audio\sample_3075.wav,neutral
data/processed/audio\sample_3076.wav,sad
data/processed/audio\sample_3077.wav,angry
data/processed/audio\sample_3078.wav,disgust
data/processed/audio\sample_3079.wav,fear
data/processed/audio\sample_3080.wav,happy
data/processed/audio\sample_3081.wav,neutral
data/processed/audio\sample_3082.wav,sad
data/processed/audio\sample_3083.wav,angry
data/processed/audio\sample_3084.wav,disgust
data/processed/audio\sample_3085.wav,fear
data/processed/audio\sample_3086.wav,happy
data/processed/audio\sample_3087.wav,neutral
data/processed/audio\sample_3088.wav,sad
data/processed/audio\sample_3089.wav,angry
data/processed/audio\sample_3090.wav,disgust
data/processed/audio\sample_3091.wav,fear
data/processed/audio\sample_3092.wav,happy
data/processed/audio\sample_3093.wav,neutral
data/processed/audio\sample_3094.wav,sad
data/processed/audio\sample_3095.wav,angry
data/processed/audio\sample_3096.wav,disgust
data/processed/audio\sample_3097.wav,fear
data/processed/audio\sample_3098.wav,happy
data/processed/audio\sample_3099.wav,neutral
data/processed/audio\sample_3100.wav,sad
data/processed/audio\sample_3101.wav,angry
data/processed/audio\sample_3102.wav,disgust
data/processed/audio\sample_3103.wav,fear
data/processed/audio\sample_3104.wav,happy
data/processed/audio\sample_3105.wav,neutral
data/processed/audio\sample_3106.wav,sad
data/processed/audio\sample_3107.wav,angry
data/processed/audio\sample_3108.wav,disgust
data/processed/audio\sample_3109.wav,fear
data/processed/audio\sample_3110.wav,happy
data/processed/audio\sample_3111.wav,neutral
data/processed/audio\sample_3112.wav,sad
data/processed/audio\sample_3113.wav,angry
data/processed/audio\sample_3114.wav,disgust
data/processed/audio\sample_3115.wav,fear
data/processed/audio\sample_3116.wav,happy
data/processed/audio\sample_3117.wav,neutral
data/processed/audio\sample_3118.wav,sad
data/processed/audio\sample_3119.wav,angry
data/processed/audio\sample_3120.wav,disgust
data/processed/audio\sample_3121.wav,fear
data/processed/audio\sample_3122.wav,happy
data/processed/audio\sample_3123.wav,neutral
data/processed/audio\sample_3124.wav,sad
data/processed/audio\sample_3125.wav,angry
data/processed/audio\sample_3126.wav,disgust
data/processed/audio\sample_3127.wav,fear
data/processed/audio\sample_3128.wav,happy
data/processed/audio\sample_3129.wav,neutral
data/processed/audio\sample_3130.wav,sad
data/processed/audio\sample_3131.wav,angry
data/processed/audio\sample_3132.wav,angry
data/processed/audio\sample_3133.wav,angry
data/processed/audio\sample_3134.wav,disgust
data/processed/audio\sample_3135.wav,disgust
data/processed/audio\sample_3136.wav,disgust
data/processed/audio\sample_3137.wav,fear
data/processed/audio\sample_3138.wav,fear
data/processed/audio\sample_3139.wav,fear
data/processed/audio\sample_3140.wav,happy
data/processed/audio\sample_3141.wav,happy
data/processed/audio\sample_3142.wav,happy
data/processed/audio\sample_3143.wav,neutral
data/processed/audio\sample_3144.wav,sad
data/processed/audio\sample_3145.wav,sad
data/processed/audio\sample_3146.wav,sad
data/processed/audio\sample_3147.wav,angry
data/processed/audio\sample_3148.wav,disgust
data/processed/audio\sample_3149.wav,fear
data/processed/audio\sample_3150.wav,happy
data/processed/audio\sample_3151.wav,neutral
data/processed/audio\sample_3152.wav,sad
data/processed/audio\sample_3153.wav,angry
data/processed/audio\sample_3154.wav,disgust
data/processed/audio\sample_3155.wav,fear
data/processed/audio\sample_3156.wav,happy
data/processed/audio\sample_3157.wav,neutral
data/processed/audio\sample_3158.wav,sad
data/processed/audio\sample_3159.wav,angry
data/processed/audio\sample_3160.wav,disgust
data/processed/audio\sample_3161.wav,fear
data/processed/audio\sample_3162.wav,happy
data/processed/audio\sample_3163.wav,neutral
data/processed/audio\sample_3164.wav,sad
data/processed/audio\sample_3165.wav,angry
data/processed/audio\sample_3166.wav,disgust
data/processed/audio\sample_3167.wav,fear
data/processed/audio\sample_3168.wav,happy
data/processed/audio\sample_3169.wav,neutral
data/processed/audio\sample_3170.wav,sad
data/processed/audio\sample_3171.wav,angry
data/processed/audio\sample_3172.wav,disgust
data/processed/audio\sample_3173.wav,fear
data/processed/audio\sample_3174.wav,happy
data/processed/audio\sample_3175.wav,neutral
data/processed/audio\sample_3176.wav,sad
data/processed/audio\sample_3177.wav,angry
data/processed/audio\sample_3178.wav,disgust
data/processed/audio\sample_3179.wav,fear
data/processed/audio\sample_3180.wav,happy
data/processed/audio\sample_3181.wav,neutral
data/processed/audio\sample_3182.wav,sad
data/processed/audio\sample_3183.wav,angry
data/processed/audio\sample_3184.wav,disgust
data/processed/audio\sample_3185.wav,fear
data/processed/audio\sample_3186.wav,happy
data/processed/audio\sample_3187.wav,neutral
data/processed/audio\sample_3188.wav,sad
data/processed/audio\sample_3189.wav,angry
data/processed/audio\sample_3190.wav,disgust
data/processed/audio\sample_3191.wav,fear
data/processed/audio\sample_3192.wav,happy
data/processed/audio\sample_3193.wav,neutral
data/processed/audio\sample_3194.wav,sad
data/processed/audio\sample_3195.wav,angry
data/processed/audio\sample_3196.wav,disgust
data/processed/audio\sample_3197.wav,fear
data/processed/audio\sample_3198.wav,happy
data/processed/audio\sample_3199.wav,neutral
data/processed/audio\sample_3200.wav,sad
data/processed/audio\sample_3201.wav,angry
data/processed/audio\sample_3202.wav,disgust
data/processed/audio\sample_3203.wav,fear
data/processed/audio\sample_3204.wav,happy
data/processed/audio\sample_3205.wav,neutral
data/processed/audio\sample_3206.wav,sad
data/processed/audio\sample_3207.wav,angry
data/processed/audio\sample_3208.wav,disgust
data/processed/audio\sample_3209.wav,fear
data/processed/audio\sample_3210.wav,happy
data/processed/audio\sample_3211.wav,neutral
data/processed/audio\sample_3212.wav,sad
data/processed/audio\sample_3213.wav,angry
data/processed/audio\sample_3214.wav,angry
data/processed/audio\sample_3215.wav,angry
data/processed/audio\sample_3216.wav,disgust
data/processed/audio\sample_3217.wav,disgust
data/processed/audio\sample_3218.wav,disgust
data/processed/audio\sample_3219.wav,fear
data/processed/audio\sample_3220.wav,fear
data/processed/audio\sample_3221.wav,fear
data/processed/audio\sample_3222.wav,happy
data/processed/audio\sample_3223.wav,happy
data/processed/audio\sample_3224.wav,happy
data/processed/audio\sample_3225.wav,neutral
data/processed/audio\sample_3226.wav,sad
data/processed/audio\sample_3227.wav,sad
data/processed/audio\sample_3228.wav,sad
data/processed/audio\sample_3229.wav,angry
data/processed/audio\sample_3230.wav,disgust
data/processed/audio\sample_3231.wav,fear
data/processed/audio\sample_3232.wav,happy
data/processed/audio\sample_3233.wav,neutral
data/processed/audio\sample_3234.wav,sad
data/processed/audio\sample_3235.wav,angry
data/processed/audio\sample_3236.wav,disgust
data/processed/audio\sample_3237.wav,fear
data/processed/audio\sample_3238.wav,happy
data/processed/audio\sample_3239.wav,neutral
data/processed/audio\sample_3240.wav,sad
data/processed/audio\sample_3241.wav,angry
data/processed/audio\sample_3242.wav,disgust
data/processed/audio\sample_3243.wav,fear
data/processed/audio\sample_3244.wav,happy
data/processed/audio\sample_3245.wav,neutral
data/processed/audio\sample_3246.wav,sad
data/processed/audio\sample_3247.wav,angry
data/processed/audio\sample_3248.wav,disgust
data/processed/audio\sample_3249.wav,fear
data/processed/audio\sample_3250.wav,happy
data/processed/audio\sample_3251.wav,neutral
data/processed/audio\sample_3252.wav,sad
data/processed/audio\sample_3253.wav,angry
data/processed/audio\sample_3254.wav,disgust
data/processed/audio\sample_3255.wav,fear
data/processed/audio\sample_3256.wav,happy
data/processed/audio\sample_3257.wav,neutral
data/processed/audio\sample_3258.wav,sad
data/processed/audio\sample_3259.wav,angry
data/processed/audio\sample_3260.wav,disgust
data/processed/audio\sample_3261.wav,fear
data/processed/audio\sample_3262.wav,happy
data/processed/audio\sample_3263.wav,neutral
data/processed/audio\sample_3264.wav,sad
data/processed/audio\sample_3265.wav,angry
data/processed/audio\sample_3266.wav,disgust
data/processed/audio\sample_3267.wav,fear
data/processed/audio\sample_3268.wav,happy
data/processed/audio\sample_3269.wav,neutral
data/processed/audio\sample_3270.wav,sad
data/processed/audio\sample_3271.wav,angry
data/processed/audio\sample_3272.wav,disgust
data/processed/audio\sample_3273.wav,fear
data/processed/audio\sample_3274.wav,happy
data/processed/audio\sample_3275.wav,neutral
data/processed/audio\sample_3276.wav,sad
data/processed/audio\sample_3277.wav,angry
data/processed/audio\sample_3278.wav,disgust
data/processed/audio\sample_3279.wav,fear
data/processed/audio\sample_3280.wav,happy
data/processed/audio\sample_3281.wav,neutral
data/processed/audio\sample_3282.wav,sad
data/processed/audio\sample_3283.wav,angry
data/processed/audio\sample_3284.wav,disgust
data/processed/audio\sample_3285.wav,fear
data/processed/audio\sample_3286.wav,happy
data/processed/audio\sample_3287.wav,neutral
data/processed/audio\sample_3288.wav,sad
data/processed/audio\sample_3289.wav,angry
data/processed/audio\sample_3290.wav,disgust
data/processed/audio\sample_3291.wav,fear
data/processed/audio\sample_3292.wav,happy
data/processed/audio\sample_3293.wav,neutral
data/processed/audio\sample_3294.wav,sad
data/processed/audio\sample_3295.wav,angry
data/processed/audio\sample_3296.wav,angry
data/processed/audio\sample_3297.wav,angry
data/processed/audio\sample_3298.wav,disgust
data/processed/audio\sample_3299.wav,disgust
data/processed/audio\sample_3300.wav,disgust
data/processed/audio\sample_3301.wav,fear
data/processed/audio\sample_3302.wav,fear
data/processed/audio\sample_3303.wav,fear
data/processed/audio\sample_3304.wav,happy
data/processed/audio\sample_3305.wav,happy
data/processed/audio\sample_3306.wav,happy
data/processed/audio\sample_3307.wav,neutral
data/processed/audio\sample_3308.wav,sad
data/processed/audio\sample_3309.wav,sad
data/processed/audio\sample_3310.wav,sad
data/processed/audio\sample_3311.wav,angry
data/processed/audio\sample_3312.wav,disgust
data/processed/audio\sample_3313.wav,fear
data/processed/audio\sample_3314.wav,happy
data/processed/audio\sample_3315.wav,neutral
data/processed/audio\sample_3316.wav,sad
data/processed/audio\sample_3317.wav,angry
data/processed/audio\sample_3318.wav,disgust
data/processed/audio\sample_3319.wav,fear
data/processed/audio\sample_3320.wav,happy
data/processed/audio\sample_3321.wav,neutral
data/processed/audio\sample_3322.wav,sad
data/processed/audio\sample_3323.wav,angry
data/processed/audio\sample_3324.wav,disgust
data/processed/audio\sample_3325.wav,fear
data/processed/audio\sample_3326.wav,happy
data/processed/audio\sample_3327.wav,neutral
data/processed/audio\sample_3328.wav,sad
data/processed/audio\sample_3329.wav,angry
data/processed/audio\sample_3330.wav,disgust
data/processed/audio\sample_3331.wav,fear
data/processed/audio\sample_3332.wav,happy
data/processed/audio\sample_3333.wav,neutral
data/processed/audio\sample_3334.wav,sad
data/processed/audio\sample_3335.wav,angry
data/processed/audio\sample_3336.wav,disgust
data/processed/audio\sample_3337.wav,fear
data/processed/audio\sample_3338.wav,happy
data/processed/audio\sample_3339.wav,neutral
data/processed/audio\sample_3340.wav,sad
data/processed/audio\sample_3341.wav,angry
data/processed/audio\sample_3342.wav,disgust
data/processed/audio\sample_3343.wav,fear
data/processed/audio\sample_3344.wav,happy
data/processed/audio\sample_3345.wav,neutral
data/processed/audio\sample_3346.wav,sad
data/processed/audio\sample_3347.wav,angry
data/processed/audio\sample_3348.wav,disgust
data/processed/audio\sample_3349.wav,fear
data/processed/audio\sample_3350.wav,happy
data/processed/audio\sample_3351.wav,neutral
data/processed/audio\sample_3352.wav,sad
data/processed/audio\sample_3353.wav,angry
data/processed/audio\sample_3354.wav,disgust
data/processed/audio\sample_3355.wav,fear
data/processed/audio\sample_3356.wav,happy
data/processed/audio\sample_3357.wav,neutral
data/processed/audio\sample_3358.wav,sad
data/processed/audio\sample_3359.wav,angry
data/processed/audio\sample_3360.wav,disgust
data/processed/audio\sample_3361.wav,fear
data/processed/audio\sample_3362.wav,happy
data/processed/audio\sample_3363.wav,neutral
data/processed/audio\sample_3364.wav,sad
data/processed/audio\sample_3365.wav,angry
data/processed/audio\sample_3366.wav,disgust
data/processed/audio\sample_3367.wav,fear
data/processed/audio\sample_3368.wav,happy
data/processed/audio\sample_3369.wav,neutral
data/processed/audio\sample_3370.wav,sad
data/processed/audio\sample_3371.wav,angry
data/processed/audio\sample_3372.wav,disgust
data/processed/audio\sample_3373.wav,fear
data/processed/audio\sample_3374.wav,happy
data/processed/audio\sample_3375.wav,neutral
data/processed/audio\sample_3376.wav,sad
data/processed/audio\sample_3377.wav,angry
data/processed/audio\sample_3378.wav,angry
data/processed/audio\sample_3379.wav,angry
data/processed/audio\sample_3380.wav,disgust
data/processed/audio\sample_3381.wav,disgust
data/processed/audio\sample_3382.wav,disgust
data/processed/audio\sample_3383.wav,fear
data/processed/audio\sample_3384.wav,fear
data/processed/audio\sample_3385.wav,fear
data/processed/audio\sample_3386.wav,happy
data/processed/audio\sample_3387.wav,happy
data/processed/audio\sample_3388.wav,happy
data/processed/audio\sample_3389.wav,neutral
data/processed/audio\sample_3390.wav,sad
data/processed/audio\sample_3391.wav,sad
data/processed/audio\sample_3392.wav,sad
data/processed/audio\sample_3393.wav,angry
data/processed/audio\sample_3394.wav,disgust
data/processed/audio\sample_3395.wav,fear
data/processed/audio\sample_3396.wav,happy
data/processed/audio\sample_3397.wav,neutral
data/processed/audio\sample_3398.wav,sad
data/processed/audio\sample_3399.wav,angry
data/processed/audio\sample_3400.wav,disgust
data/processed/audio\sample_3401.wav,fear
data/processed/audio\sample_3402.wav,happy
data/processed/audio\sample_3403.wav,neutral
data/processed/audio\sample_3404.wav,sad
data/processed/audio\sample_3405.wav,angry
data/processed/audio\sample_3406.wav,disgust
data/processed/audio\sample_3407.wav,fear
data/processed/audio\sample_3408.wav,happy
data/processed/audio\sample_3409.wav,neutral
data/processed/audio\sample_3410.wav,sad
data/processed/audio\sample_3411.wav,angry
data/processed/audio\sample_3412.wav,disgust
data/processed/audio\sample_3413.wav,fear
data/processed/audio\sample_3414.wav,happy
data/processed/audio\sample_3415.wav,neutral
data/processed/audio\sample_3416.wav,sad
data/processed/audio\sample_3417.wav,angry
data/processed/audio\sample_3418.wav,disgust
data/processed/audio\sample_3419.wav,fear
data/processed/audio\sample_3420.wav,happy
data/processed/audio\sample_3421.wav,neutral
data/processed/audio\sample_3422.wav,sad
data/processed/audio\sample_3423.wav,angry
data/processed/audio\sample_3424.wav,disgust
data/processed/audio\sample_3425.wav,fear
data/processed/audio\sample_3426.wav,happy
data/processed/audio\sample_3427.wav,neutral
data/processed/audio\sample_3428.wav,sad
data/processed/audio\sample_3429.wav,angry
data/processed/audio\sample_3430.wav,disgust
data/processed/audio\sample_3431.wav,fear
data/processed/audio\sample_3432.wav,happy
data/processed/audio\sample_3433.wav,neutral
data/processed/audio\sample_3434.wav,sad
data/processed/audio\sample_3435.wav,angry
data/processed/audio\sample_3436.wav,disgust
data/processed/audio\sample_3437.wav,fear
data/processed/audio\sample_3438.wav,happy
data/processed/audio\sample_3439.wav,neutral
data/processed/audio\sample_3440.wav,sad
data/processed/audio\sample_3441.wav,angry
data/processed/audio\sample_3442.wav,disgust
data/processed/audio\sample_3443.wav,fear
data/processed/audio\sample_3444.wav,happy
data/processed/audio\sample_3445.wav,neutral
data/processed/audio\sample_3446.wav,sad
data/processed/audio\sample_3447.wav,angry
data/processed/audio\sample_3448.wav,disgust
data/processed/audio\sample_3449.wav,fear
data/processed/audio\sample_3450.wav,happy
data/processed/audio\sample_3451.wav,neutral
data/processed/audio\sample_3452.wav,sad
data/processed/audio\sample_3453.wav,angry
data/processed/audio\sample_3454.wav,disgust
data/processed/audio\sample_3455.wav,fear
data/processed/audio\sample_3456.wav,happy
data/processed/audio\sample_3457.wav,neutral
data/processed/audio\sample_3458.wav,sad
data/processed/audio\sample_3459.wav,angry
data/processed/audio\sample_3460.wav,angry
data/processed/audio\sample_3461.wav,angry
data/processed/audio\sample_3462.wav,disgust
data/processed/audio\sample_3463.wav,disgust
data/processed/audio\sample_3464.wav,disgust
data/processed/audio\sample_3465.wav,fear
data/processed/audio\sample_3466.wav,fear
data/processed/audio\sample_3467.wav,fear
data/processed/audio\sample_3468.wav,happy
data/processed/audio\sample_3469.wav,happy
data/processed/audio\sample_3470.wav,happy
data/processed/audio\sample_3471.wav,neutral
data/processed/audio\sample_3472.wav,sad
data/processed/audio\sample_3473.wav,sad
data/processed/audio\sample_3474.wav,sad
data/processed/audio\sample_3475.wav,angry
data/processed/audio\sample_3476.wav,disgust
data/processed/audio\sample_3477.wav,fear
data/processed/audio\sample_3478.wav,happy
data/processed/audio\sample_3479.wav,neutral
data/processed/audio\sample_3480.wav,sad
data/processed/audio\sample_3481.wav,angry
data/processed/audio\sample_3482.wav,disgust
data/processed/audio\sample_3483.wav,fear
data/processed/audio\sample_3484.wav,happy
data/processed/audio\sample_3485.wav,neutral
data/processed/audio\sample_3486.wav,sad
data/processed/audio\sample_3487.wav,angry
data/processed/audio\sample_3488.wav,disgust
data/processed/audio\sample_3489.wav,fear
data/processed/audio\sample_3490.wav,happy
data/processed/audio\sample_3491.wav,neutral
data/processed/audio\sample_3492.wav,sad
data/processed/audio\sample_3493.wav,angry
data/processed/audio\sample_3494.wav,disgust
data/processed/audio\sample_3495.wav,fear
data/processed/audio\sample_3496.wav,happy
data/processed/audio\sample_3497.wav,neutral
data/processed/audio\sample_3498.wav,sad
data/processed/audio\sample_3499.wav,angry
data/processed/audio\sample_3500.wav,disgust
data/processed/audio\sample_3501.wav,fear
data/processed/audio\sample_3502.wav,happy
data/processed/audio\sample_3503.wav,neutral
data/processed/audio\sample_3504.wav,sad
data/processed/audio\sample_3505.wav,angry
data/processed/audio\sample_3506.wav,disgust
data/processed/audio\sample_3507.wav,fear
data/processed/audio\sample_3508.wav,happy
data/processed/audio\sample_3509.wav,neutral
data/processed/audio\sample_3510.wav,sad
data/processed/audio\sample_3511.wav,angry
data/processed/audio\sample_3512.wav,disgust
data/processed/audio\sample_3513.wav,fear
data/processed/audio\sample_3514.wav,happy
data/processed/audio\sample_3515.wav,neutral
data/processed/audio\sample_3516.wav,sad
data/processed/audio\sample_3517.wav,angry
data/processed/audio\sample_3518.wav,disgust
data/processed/audio\sample_3519.wav,fear
data/processed/audio\sample_3520.wav,happy
data/processed/audio\sample_3521.wav,neutral
data/processed/audio\sample_3522.wav,sad
data/processed/audio\sample_3523.wav,angry
data/processed/audio\sample_3524.wav,disgust
data/processed/audio\sample_3525.wav,fear
data/processed/audio\sample_3526.wav,happy
data/processed/audio\sample_3527.wav,neutral
data/processed/audio\sample_3528.wav,sad
data/processed/audio\sample_3529.wav,angry
data/processed/audio\sample_3530.wav,disgust
data/processed/audio\sample_3531.wav,fear
data/processed/audio\sample_3532.wav,happy
data/processed/audio\sample_3533.wav,neutral
data/processed/audio\sample_3534.wav,sad
data/processed/audio\sample_3535.wav,angry
data/processed/audio\sample_3536.wav,angry
data/processed/audio\sample_3537.wav,angry
data/processed/audio\sample_3538.wav,disgust
data/processed/audio\sample_3539.wav,disgust
data/processed/audio\sample_3540.wav,disgust
data/processed/audio\sample_3541.wav,fear
data/processed/audio\sample_3542.wav,fear
data/processed/audio\sample_3543.wav,fear
data/processed/audio\sample_3544.wav,happy
data/processed/audio\sample_3545.wav,happy
data/processed/audio\sample_3546.wav,happy
data/processed/audio\sample_3547.wav,neutral
data/processed/audio\sample_3548.wav,sad
data/processed/audio\sample_3549.wav,sad
data/processed/audio\sample_3550.wav,sad
data/processed/audio\sample_3551.wav,angry
data/processed/audio\sample_3552.wav,disgust
data/processed/audio\sample_3553.wav,fear
data/processed/audio\sample_3554.wav,happy
data/processed/audio\sample_3555.wav,neutral
data/processed/audio\sample_3556.wav,sad
data/processed/audio\sample_3557.wav,angry
data/processed/audio\sample_3558.wav,disgust
data/processed/audio\sample_3559.wav,fear
data/processed/audio\sample_3560.wav,happy
data/processed/audio\sample_3561.wav,neutral
data/processed/audio\sample_3562.wav,sad
data/processed/audio\sample_3563.wav,angry
data/processed/audio\sample_3564.wav,disgust
data/processed/audio\sample_3565.wav,fear
data/processed/audio\sample_3566.wav,happy
data/processed/audio\sample_3567.wav,neutral
data/processed/audio\sample_3568.wav,sad
data/processed/audio\sample_3569.wav,angry
data/processed/audio\sample_3570.wav,disgust
data/processed/audio\sample_3571.wav,fear
data/processed/audio\sample_3572.wav,happy
data/processed/audio\sample_3573.wav,neutral
data/processed/audio\sample_3574.wav,sad
data/processed/audio\sample_3575.wav,angry
data/processed/audio\sample_3576.wav,disgust
data/processed/audio\sample_3577.wav,fear
data/processed/audio\sample_3578.wav,happy
data/processed/audio\sample_3579.wav,neutral
data/processed/audio\sample_3580.wav,sad
data/processed/audio\sample_3581.wav,angry
data/processed/audio\sample_3582.wav,disgust
data/processed/audio\sample_3583.wav,fear
data/processed/audio\sample_3584.wav,happy
data/processed/audio\sample_3585.wav,neutral
data/processed/audio\sample_3586.wav,sad
data/processed/audio\sample_3587.wav,angry
data/processed/audio\sample_3588.wav,disgust
data/processed/audio\sample_3589.wav,fear
data/processed/audio\sample_3590.wav,happy
data/processed/audio\sample_3591.wav,neutral
data/processed/audio\sample_3592.wav,sad
data/processed/audio\sample_3593.wav,angry
data/processed/audio\sample_3594.wav,disgust
data/processed/audio\sample_3595.wav,fear
data/processed/audio\sample_3596.wav,happy
data/processed/audio\sample_3597.wav,neutral
data/processed/audio\sample_3598.wav,sad
data/processed/audio\sample_3599.wav,angry
data/processed/audio\sample_3600.wav,disgust
data/processed/audio\sample_3601.wav,fear
data/processed/audio\sample_3602.wav,happy
data/processed/audio\sample_3603.wav,neutral
data/processed/audio\sample_3604.wav,sad
data/processed/audio\sample_3605.wav,angry
data/processed/audio\sample_3606.wav,disgust
data/processed/audio\sample_3607.wav,fear
data/processed/audio\sample_3608.wav,happy
data/processed/audio\sample_3609.wav,neutral
data/processed/audio\sample_3610.wav,sad
data/processed/audio\sample_3611.wav,angry
data/processed/audio\sample_3612.wav,angry
data/processed/audio\sample_3613.wav,angry
data/processed/audio\sample_3614.wav,disgust
data/processed/audio\sample_3615.wav,disgust
data/processed/audio\sample_3616.wav,disgust
data/processed/audio\sample_3617.wav,fear
data/processed/audio\sample_3618.wav,fear
data/processed/audio\sample_3619.wav,fear
data/processed/audio\sample_3620.wav,happy
data/processed/audio\sample_3621.wav,happy
data/processed/audio\sample_3622.wav,happy
data/processed/audio\sample_3623.wav,neutral
data/processed/audio\sample_3624.wav,sad
data/processed/audio\sample_3625.wav,sad
data/processed/audio\sample_3626.wav,sad
data/processed/audio\sample_3627.wav,angry
data/processed/audio\sample_3628.wav,disgust
data/processed/audio\sample_3629.wav,fear
data/processed/audio\sample_3630.wav,happy
data/processed/audio\sample_3631.wav,neutral
data/processed/audio\sample_3632.wav,sad
data/processed/audio\sample_3633.wav,angry
data/processed/audio\sample_3634.wav,disgust
data/processed/audio\sample_3635.wav,fear
data/processed/audio\sample_3636.wav,happy
data/processed/audio\sample_3637.wav,neutral
data/processed/audio\sample_3638.wav,sad
data/processed/audio\sample_3639.wav,angry
data/processed/audio\sample_3640.wav,disgust
data/processed/audio\sample_3641.wav,fear
data/processed/audio\sample_3642.wav,happy
data/processed/audio\sample_3643.wav,neutral
data/processed/audio\sample_3644.wav,sad
data/processed/audio\sample_3645.wav,angry
data/processed/audio\sample_3646.wav,disgust
data/processed/audio\sample_3647.wav,fear
data/processed/audio\sample_3648.wav,happy
data/processed/audio\sample_3649.wav,neutral
data/processed/audio\sample_3650.wav,sad
data/processed/audio\sample_3651.wav,angry
data/processed/audio\sample_3652.wav,disgust
data/processed/audio\sample_3653.wav,fear
data/processed/audio\sample_3654.wav,happy
data/processed/audio\sample_3655.wav,neutral
data/processed/audio\sample_3656.wav,sad
data/processed/audio\sample_3657.wav,angry
data/processed/audio\sample_3658.wav,disgust
data/processed/audio\sample_3659.wav,fear
data/processed/audio\sample_3660.wav,happy
data/processed/audio\sample_3661.wav,neutral
data/processed/audio\sample_3662.wav,sad
data/processed/audio\sample_3663.wav,angry
data/processed/audio\sample_3664.wav,disgust
data/processed/audio\sample_3665.wav,fear
data/processed/audio\sample_3666.wav,happy
data/processed/audio\sample_3667.wav,neutral
