path,emotion
data/audio\sample_1820.wav,disgust
data/audio\sample_1821.wav,fear
data/audio\sample_1822.wav,happy
data/audio\sample_1823.wav,neutral
data/audio\sample_1824.wav,sad
data/audio\sample_1825.wav,angry
data/audio\sample_1826.wav,disgust
data/audio\sample_1827.wav,fear
data/audio\sample_1828.wav,happy
data/audio\sample_1829.wav,neutral
data/audio\sample_1830.wav,sad
data/audio\sample_1831.wav,angry
data/audio\sample_1832.wav,disgust
data/audio\sample_1833.wav,fear
data/audio\sample_1834.wav,happy
data/audio\sample_1835.wav,neutral
data/audio\sample_1836.wav,sad
data/audio\sample_1837.wav,angry
data/audio\sample_1838.wav,disgust
data/audio\sample_1839.wav,fear
data/audio\sample_1840.wav,happy
data/audio\sample_1841.wav,neutral
data/audio\sample_1842.wav,sad
data/audio\sample_1843.wav,angry
data/audio\sample_1844.wav,disgust
data/audio\sample_1845.wav,fear
data/audio\sample_1846.wav,happy
data/audio\sample_1847.wav,neutral
data/audio\sample_1848.wav,sad
data/audio\sample_1849.wav,angry
data/audio\sample_1850.wav,disgust
data/audio\sample_1851.wav,fear
data/audio\sample_1852.wav,happy
data/audio\sample_1853.wav,neutral
data/audio\sample_1854.wav,sad
data/audio\sample_1855.wav,angry
data/audio\sample_1856.wav,angry
data/audio\sample_1857.wav,angry
data/audio\sample_1858.wav,disgust
data/audio\sample_1859.wav,disgust
data/audio\sample_1860.wav,disgust
data/audio\sample_1861.wav,fear
data/audio\sample_1862.wav,fear
data/audio\sample_1863.wav,fear
data/audio\sample_1864.wav,happy
data/audio\sample_1865.wav,happy
data/audio\sample_1866.wav,happy
data/audio\sample_1867.wav,neutral
data/audio\sample_1868.wav,sad
data/audio\sample_1869.wav,sad
data/audio\sample_1870.wav,sad
data/audio\sample_1871.wav,angry
data/audio\sample_1872.wav,disgust
data/audio\sample_1873.wav,fear
data/audio\sample_1874.wav,happy
data/audio\sample_1875.wav,neutral
data/audio\sample_1876.wav,sad
data/audio\sample_1877.wav,angry
data/audio\sample_1878.wav,disgust
data/audio\sample_1879.wav,fear
data/audio\sample_1880.wav,happy
data/audio\sample_1881.wav,neutral
data/audio\sample_1882.wav,sad
data/audio\sample_1883.wav,angry
data/audio\sample_1884.wav,disgust
data/audio\sample_1885.wav,fear
data/audio\sample_1886.wav,happy
data/audio\sample_1887.wav,neutral
data/audio\sample_1888.wav,sad
data/audio\sample_1889.wav,angry
data/audio\sample_1890.wav,disgust
data/audio\sample_1891.wav,fear
data/audio\sample_1892.wav,happy
data/audio\sample_1893.wav,neutral
data/audio\sample_1894.wav,sad
data/audio\sample_1895.wav,angry
data/audio\sample_1896.wav,disgust
data/audio\sample_1897.wav,fear
data/audio\sample_1898.wav,happy
data/audio\sample_1899.wav,neutral
data/audio\sample_1900.wav,sad
data/audio\sample_1901.wav,angry
data/audio\sample_1902.wav,disgust
data/audio\sample_1903.wav,fear
data/audio\sample_1904.wav,happy
data/audio\sample_1905.wav,neutral
data/audio\sample_1906.wav,sad
data/audio\sample_1907.wav,angry
data/audio\sample_1908.wav,disgust
data/audio\sample_1909.wav,fear
data/audio\sample_1910.wav,happy
data/audio\sample_1911.wav,neutral
data/audio\sample_1912.wav,sad
data/audio\sample_1913.wav,angry
data/audio\sample_1914.wav,disgust
data/audio\sample_1915.wav,fear
data/audio\sample_1916.wav,happy
data/audio\sample_1917.wav,neutral
data/audio\sample_1918.wav,sad
data/audio\sample_1919.wav,angry
data/audio\sample_1920.wav,disgust
data/audio\sample_1921.wav,fear
data/audio\sample_1922.wav,happy
data/audio\sample_1923.wav,neutral
data/audio\sample_1924.wav,sad
data/audio\sample_1925.wav,angry
data/audio\sample_1926.wav,disgust
data/audio\sample_1927.wav,fear
data/audio\sample_1928.wav,happy
data/audio\sample_1929.wav,neutral
data/audio\sample_1930.wav,sad
data/audio\sample_1931.wav,angry
data/audio\sample_1932.wav,disgust
data/audio\sample_1933.wav,fear
data/audio\sample_1934.wav,happy
data/audio\sample_1935.wav,neutral
data/audio\sample_1936.wav,sad
data/audio\sample_1937.wav,angry
data/audio\sample_1938.wav,angry
data/audio\sample_1939.wav,angry
data/audio\sample_1940.wav,disgust
data/audio\sample_1941.wav,disgust
data/audio\sample_1942.wav,disgust
data/audio\sample_1943.wav,fear
data/audio\sample_1944.wav,fear
data/audio\sample_1945.wav,fear
data/audio\sample_1946.wav,happy
data/audio\sample_1947.wav,happy
data/audio\sample_1948.wav,happy
data/audio\sample_1949.wav,neutral
data/audio\sample_1950.wav,sad
data/audio\sample_1951.wav,sad
data/audio\sample_1952.wav,sad
data/audio\sample_1953.wav,angry
data/audio\sample_1954.wav,disgust
data/audio\sample_1955.wav,fear
data/audio\sample_1956.wav,happy
data/audio\sample_1957.wav,neutral
data/audio\sample_1958.wav,sad
data/audio\sample_1959.wav,angry
data/audio\sample_1960.wav,disgust
data/audio\sample_1961.wav,fear
data/audio\sample_1962.wav,happy
data/audio\sample_1963.wav,neutral
data/audio\sample_1964.wav,sad
data/audio\sample_1965.wav,angry
data/audio\sample_1966.wav,disgust
data/audio\sample_1967.wav,fear
data/audio\sample_1968.wav,happy
data/audio\sample_1969.wav,neutral
data/audio\sample_1970.wav,sad
data/audio\sample_1971.wav,angry
data/audio\sample_1972.wav,disgust
data/audio\sample_1973.wav,fear
data/audio\sample_1974.wav,happy
data/audio\sample_1975.wav,neutral
data/audio\sample_1976.wav,sad
data/audio\sample_1977.wav,angry
data/audio\sample_1978.wav,disgust
data/audio\sample_1979.wav,fear
data/audio\sample_1980.wav,happy
data/audio\sample_1981.wav,neutral
data/audio\sample_1982.wav,sad
data/audio\sample_1983.wav,angry
data/audio\sample_1984.wav,disgust
data/audio\sample_1985.wav,fear
data/audio\sample_1986.wav,happy
data/audio\sample_1987.wav,neutral
data/audio\sample_1988.wav,sad
data/audio\sample_1989.wav,angry
data/audio\sample_1990.wav,disgust
data/audio\sample_1991.wav,fear
data/audio\sample_1992.wav,happy
data/audio\sample_1993.wav,neutral
data/audio\sample_1994.wav,sad
data/audio\sample_1995.wav,angry
data/audio\sample_1996.wav,disgust
data/audio\sample_1997.wav,fear
data/audio\sample_1998.wav,happy
data/audio\sample_1999.wav,neutral
data/audio\sample_2000.wav,sad
data/audio\sample_2001.wav,angry
data/audio\sample_2002.wav,disgust
data/audio\sample_2003.wav,fear
data/audio\sample_2004.wav,happy
data/audio\sample_2005.wav,neutral
data/audio\sample_2006.wav,sad
data/audio\sample_2007.wav,angry
data/audio\sample_2008.wav,disgust
data/audio\sample_2009.wav,fear
data/audio\sample_2010.wav,happy
data/audio\sample_2011.wav,neutral
data/audio\sample_2012.wav,sad
data/audio\sample_2013.wav,angry
data/audio\sample_2014.wav,disgust
data/audio\sample_2015.wav,fear
data/audio\sample_2016.wav,happy
data/audio\sample_2017.wav,neutral
data/audio\sample_2018.wav,sad
data/audio\sample_2019.wav,angry
data/audio\sample_2020.wav,angry
data/audio\sample_2021.wav,angry
data/audio\sample_2022.wav,disgust
data/audio\sample_2023.wav,disgust
data/audio\sample_2024.wav,disgust
data/audio\sample_2025.wav,fear
data/audio\sample_2026.wav,fear
data/audio\sample_2027.wav,fear
data/audio\sample_2028.wav,happy
data/audio\sample_2029.wav,happy
data/audio\sample_2030.wav,happy
data/audio\sample_2031.wav,neutral
data/audio\sample_2032.wav,sad
data/audio\sample_2033.wav,sad
data/audio\sample_2034.wav,sad
data/audio\sample_2035.wav,angry
data/audio\sample_2036.wav,disgust
data/audio\sample_2037.wav,fear
data/audio\sample_2038.wav,happy
data/audio\sample_2039.wav,neutral
data/audio\sample_2040.wav,sad
data/audio\sample_2041.wav,angry
data/audio\sample_2042.wav,disgust
data/audio\sample_2043.wav,fear
data/audio\sample_2044.wav,happy
data/audio\sample_2045.wav,neutral
data/audio\sample_2046.wav,sad
data/audio\sample_2047.wav,angry
data/audio\sample_2048.wav,disgust
data/audio\sample_2049.wav,fear
data/audio\sample_2050.wav,happy
data/audio\sample_2051.wav,neutral
data/audio\sample_2052.wav,sad
data/audio\sample_2053.wav,angry
data/audio\sample_2054.wav,disgust
data/audio\sample_2055.wav,fear
data/audio\sample_2056.wav,happy
data/audio\sample_2057.wav,neutral
data/audio\sample_2058.wav,sad
data/audio\sample_2059.wav,angry
data/audio\sample_2060.wav,disgust
data/audio\sample_2061.wav,fear
data/audio\sample_2062.wav,happy
data/audio\sample_2063.wav,neutral
data/audio\sample_2064.wav,sad
data/audio\sample_2065.wav,angry
data/audio\sample_2066.wav,disgust
data/audio\sample_2067.wav,fear
data/audio\sample_2068.wav,happy
data/audio\sample_2069.wav,neutral
data/audio\sample_2070.wav,sad
data/audio\sample_2071.wav,angry
data/audio\sample_2072.wav,disgust
data/audio\sample_2073.wav,fear
data/audio\sample_2074.wav,happy
data/audio\sample_2075.wav,neutral
data/audio\sample_2076.wav,sad
data/audio\sample_2077.wav,angry
data/audio\sample_2078.wav,disgust
data/audio\sample_2079.wav,fear
data/audio\sample_2080.wav,happy
data/audio\sample_2081.wav,neutral
data/audio\sample_2082.wav,sad
data/audio\sample_2083.wav,angry
data/audio\sample_2084.wav,disgust
data/audio\sample_2085.wav,fear
data/audio\sample_2086.wav,happy
data/audio\sample_2087.wav,neutral
data/audio\sample_2088.wav,sad
data/audio\sample_2089.wav,angry
data/audio\sample_2090.wav,disgust
data/audio\sample_2091.wav,fear
data/audio\sample_2092.wav,happy
data/audio\sample_2093.wav,neutral
data/audio\sample_2094.wav,sad
data/audio\sample_2095.wav,angry
data/audio\sample_2096.wav,angry
data/audio\sample_2097.wav,angry
data/audio\sample_2098.wav,disgust
data/audio\sample_2099.wav,disgust
data/audio\sample_2100.wav,disgust
data/audio\sample_2101.wav,fear
data/audio\sample_2102.wav,fear
data/audio\sample_2103.wav,fear
data/audio\sample_2104.wav,happy
data/audio\sample_2105.wav,happy
data/audio\sample_2106.wav,happy
data/audio\sample_2107.wav,neutral
data/audio\sample_2108.wav,sad
data/audio\sample_2109.wav,sad
data/audio\sample_2110.wav,sad
data/audio\sample_2111.wav,angry
data/audio\sample_2112.wav,disgust
data/audio\sample_2113.wav,fear
data/audio\sample_2114.wav,happy
data/audio\sample_2115.wav,neutral
data/audio\sample_2116.wav,sad
data/audio\sample_2117.wav,angry
data/audio\sample_2118.wav,disgust
data/audio\sample_2119.wav,fear
data/audio\sample_2120.wav,happy
data/audio\sample_2121.wav,neutral
data/audio\sample_2122.wav,sad
data/audio\sample_2123.wav,angry
data/audio\sample_2124.wav,disgust
data/audio\sample_2125.wav,fear
data/audio\sample_2126.wav,happy
data/audio\sample_2127.wav,neutral
data/audio\sample_2128.wav,sad
data/audio\sample_2129.wav,angry
data/audio\sample_2130.wav,disgust
data/audio\sample_2131.wav,fear
data/audio\sample_2132.wav,happy
data/audio\sample_2133.wav,neutral
data/audio\sample_2134.wav,sad
data/audio\sample_2135.wav,angry
data/audio\sample_2136.wav,disgust
data/audio\sample_2137.wav,fear
data/audio\sample_2138.wav,happy
data/audio\sample_2139.wav,neutral
data/audio\sample_2140.wav,sad
data/audio\sample_2141.wav,angry
data/audio\sample_2142.wav,disgust
data/audio\sample_2143.wav,fear
data/audio\sample_2144.wav,happy
data/audio\sample_2145.wav,neutral
data/audio\sample_2146.wav,sad
data/audio\sample_2147.wav,angry
data/audio\sample_2148.wav,disgust
data/audio\sample_2149.wav,fear
data/audio\sample_2150.wav,happy
data/audio\sample_2151.wav,neutral
data/audio\sample_2152.wav,sad
data/audio\sample_2153.wav,angry
data/audio\sample_2154.wav,disgust
data/audio\sample_2155.wav,fear
data/audio\sample_2156.wav,happy
data/audio\sample_2157.wav,neutral
data/audio\sample_2158.wav,sad
data/audio\sample_2159.wav,angry
data/audio\sample_2160.wav,disgust
data/audio\sample_2161.wav,fear
data/audio\sample_2162.wav,happy
data/audio\sample_2163.wav,neutral
data/audio\sample_2164.wav,sad
data/audio\sample_2165.wav,angry
data/audio\sample_2166.wav,disgust
data/audio\sample_2167.wav,fear
data/audio\sample_2168.wav,happy
data/audio\sample_2169.wav,neutral
data/audio\sample_2170.wav,sad
data/audio\sample_2171.wav,angry
data/audio\sample_2172.wav,angry
data/audio\sample_2173.wav,angry
data/audio\sample_2174.wav,disgust
data/audio\sample_2175.wav,disgust
data/audio\sample_2176.wav,disgust
data/audio\sample_2177.wav,fear
data/audio\sample_2178.wav,fear
data/audio\sample_2179.wav,fear
data/audio\sample_2180.wav,happy
data/audio\sample_2181.wav,happy
data/audio\sample_2182.wav,happy
data/audio\sample_2183.wav,neutral
data/audio\sample_2184.wav,sad
data/audio\sample_2185.wav,sad
data/audio\sample_2186.wav,sad
data/audio\sample_2187.wav,angry
data/audio\sample_2188.wav,disgust
data/audio\sample_2189.wav,fear
data/audio\sample_2190.wav,happy
data/audio\sample_2191.wav,neutral
data/audio\sample_2192.wav,sad
data/audio\sample_2193.wav,angry
data/audio\sample_2194.wav,disgust
data/audio\sample_2195.wav,fear
data/audio\sample_2196.wav,happy
data/audio\sample_2197.wav,neutral
data/audio\sample_2198.wav,sad
data/audio\sample_2199.wav,angry
data/audio\sample_2200.wav,disgust
data/audio\sample_2201.wav,fear
data/audio\sample_2202.wav,happy
data/audio\sample_2203.wav,neutral
data/audio\sample_2204.wav,sad
data/audio\sample_2205.wav,angry
data/audio\sample_2206.wav,disgust
data/audio\sample_2207.wav,fear
data/audio\sample_2208.wav,happy
data/audio\sample_2209.wav,neutral
data/audio\sample_2210.wav,sad
data/audio\sample_2211.wav,angry
data/audio\sample_2212.wav,disgust
data/audio\sample_2213.wav,fear
data/audio\sample_2214.wav,happy
data/audio\sample_2215.wav,neutral
data/audio\sample_2216.wav,sad
data/audio\sample_2217.wav,angry
data/audio\sample_2218.wav,disgust
data/audio\sample_2219.wav,fear
data/audio\sample_2220.wav,happy
data/audio\sample_2221.wav,neutral
data/audio\sample_2222.wav,sad
data/audio\sample_2223.wav,angry
data/audio\sample_2224.wav,disgust
data/audio\sample_2225.wav,fear
data/audio\sample_2226.wav,happy
data/audio\sample_2227.wav,neutral
data/audio\sample_2228.wav,sad
data/audio\sample_2229.wav,angry
data/audio\sample_2230.wav,disgust
data/audio\sample_2231.wav,fear
data/audio\sample_2232.wav,happy
data/audio\sample_2233.wav,neutral
data/audio\sample_2234.wav,sad
data/audio\sample_2235.wav,angry
data/audio\sample_2236.wav,disgust
data/audio\sample_2237.wav,fear
data/audio\sample_2238.wav,happy
data/audio\sample_2239.wav,neutral
data/audio\sample_2240.wav,sad
data/audio\sample_2241.wav,angry
data/audio\sample_2242.wav,disgust
data/audio\sample_2243.wav,fear
data/audio\sample_2244.wav,happy
data/audio\sample_2245.wav,neutral
data/audio\sample_2246.wav,sad
data/audio\sample_2247.wav,angry
data/audio\sample_2248.wav,disgust
data/audio\sample_2249.wav,fear
data/audio\sample_2250.wav,happy
data/audio\sample_2251.wav,neutral
data/audio\sample_2252.wav,sad
data/audio\sample_2253.wav,angry
data/audio\sample_2254.wav,angry
data/audio\sample_2255.wav,angry
data/audio\sample_2256.wav,disgust
data/audio\sample_2257.wav,disgust
data/audio\sample_2258.wav,disgust
data/audio\sample_2259.wav,fear
data/audio\sample_2260.wav,fear
data/audio\sample_2261.wav,fear
data/audio\sample_2262.wav,happy
data/audio\sample_2263.wav,happy
data/audio\sample_2264.wav,happy
data/audio\sample_2265.wav,neutral
data/audio\sample_2266.wav,sad
data/audio\sample_2267.wav,sad
data/audio\sample_2268.wav,sad
data/audio\sample_2269.wav,angry
data/audio\sample_2270.wav,disgust
data/audio\sample_2271.wav,fear
data/audio\sample_2272.wav,happy
data/audio\sample_2273.wav,neutral
data/audio\sample_2274.wav,sad
data/audio\sample_2275.wav,angry
data/audio\sample_2276.wav,disgust
data/audio\sample_2277.wav,fear
data/audio\sample_2278.wav,happy
data/audio\sample_2279.wav,neutral
data/audio\sample_2280.wav,sad
data/audio\sample_2281.wav,angry
data/audio\sample_2282.wav,disgust
data/audio\sample_2283.wav,fear
data/audio\sample_2284.wav,happy
data/audio\sample_2285.wav,neutral
data/audio\sample_2286.wav,sad
data/audio\sample_2287.wav,angry
data/audio\sample_2288.wav,disgust
data/audio\sample_2289.wav,fear
data/audio\sample_2290.wav,happy
data/audio\sample_2291.wav,neutral
data/audio\sample_2292.wav,sad
data/audio\sample_2293.wav,angry
data/audio\sample_2294.wav,disgust
data/audio\sample_2295.wav,fear
data/audio\sample_2296.wav,happy
data/audio\sample_2297.wav,neutral
data/audio\sample_2298.wav,sad
data/audio\sample_2299.wav,angry
data/audio\sample_2300.wav,disgust
data/audio\sample_2301.wav,fear
data/audio\sample_2302.wav,happy
data/audio\sample_2303.wav,neutral
data/audio\sample_2304.wav,sad
data/audio\sample_2305.wav,angry
data/audio\sample_2306.wav,disgust
data/audio\sample_2307.wav,fear
data/audio\sample_2308.wav,happy
data/audio\sample_2309.wav,neutral
data/audio\sample_2310.wav,sad
data/audio\sample_2311.wav,angry
data/audio\sample_2312.wav,disgust
data/audio\sample_2313.wav,fear
data/audio\sample_2314.wav,happy
data/audio\sample_2315.wav,neutral
data/audio\sample_2316.wav,sad
data/audio\sample_2317.wav,angry
data/audio\sample_2318.wav,disgust
data/audio\sample_2319.wav,fear
data/audio\sample_2320.wav,happy
data/audio\sample_2321.wav,neutral
data/audio\sample_2322.wav,sad
data/audio\sample_2323.wav,angry
data/audio\sample_2324.wav,disgust
data/audio\sample_2325.wav,fear
data/audio\sample_2326.wav,happy
data/audio\sample_2327.wav,neutral
data/audio\sample_2328.wav,sad
data/audio\sample_2329.wav,angry
data/audio\sample_2330.wav,disgust
data/audio\sample_2331.wav,fear
data/audio\sample_2332.wav,happy
data/audio\sample_2333.wav,neutral
data/audio\sample_2334.wav,sad
data/audio\sample_2335.wav,angry
data/audio\sample_2336.wav,angry
data/audio\sample_2337.wav,angry
data/audio\sample_2338.wav,disgust
data/audio\sample_2339.wav,disgust
data/audio\sample_2340.wav,disgust
data/audio\sample_2341.wav,fear
data/audio\sample_2342.wav,fear
data/audio\sample_2343.wav,fear
data/audio\sample_2344.wav,happy
data/audio\sample_2345.wav,happy
data/audio\sample_2346.wav,happy
data/audio\sample_2347.wav,neutral
data/audio\sample_2348.wav,sad
data/audio\sample_2349.wav,sad
data/audio\sample_2350.wav,sad
data/audio\sample_2351.wav,angry
data/audio\sample_2352.wav,disgust
data/audio\sample_2353.wav,fear
data/audio\sample_2354.wav,happy
data/audio\sample_2355.wav,neutral
data/audio\sample_2356.wav,sad
data/audio\sample_2357.wav,angry
data/audio\sample_2358.wav,disgust
data/audio\sample_2359.wav,fear
data/audio\sample_2360.wav,happy
data/audio\sample_2361.wav,neutral
data/audio\sample_2362.wav,sad
data/audio\sample_2363.wav,angry
data/audio\sample_2364.wav,disgust
data/audio\sample_2365.wav,fear
data/audio\sample_2366.wav,happy
data/audio\sample_2367.wav,neutral
data/audio\sample_2368.wav,sad
data/audio\sample_2369.wav,angry
data/audio\sample_2370.wav,disgust
data/audio\sample_2371.wav,fear
data/audio\sample_2372.wav,happy
data/audio\sample_2373.wav,neutral
data/audio\sample_2374.wav,sad
data/audio\sample_2375.wav,angry
data/audio\sample_2376.wav,disgust
data/audio\sample_2377.wav,fear
data/audio\sample_2378.wav,happy
data/audio\sample_2379.wav,neutral
data/audio\sample_2380.wav,sad
data/audio\sample_2381.wav,angry
data/audio\sample_2382.wav,disgust
data/audio\sample_2383.wav,fear
data/audio\sample_2384.wav,happy
data/audio\sample_2385.wav,neutral
data/audio\sample_2386.wav,sad
data/audio\sample_2387.wav,angry
data/audio\sample_2388.wav,disgust
data/audio\sample_2389.wav,fear
data/audio\sample_2390.wav,happy
data/audio\sample_2391.wav,neutral
data/audio\sample_2392.wav,sad
data/audio\sample_2393.wav,angry
data/audio\sample_2394.wav,disgust
data/audio\sample_2395.wav,fear
data/audio\sample_2396.wav,happy
data/audio\sample_2397.wav,neutral
data/audio\sample_2398.wav,sad
data/audio\sample_2399.wav,angry
data/audio\sample_2400.wav,disgust
data/audio\sample_2401.wav,fear
data/audio\sample_2402.wav,happy
data/audio\sample_2403.wav,neutral
data/audio\sample_2404.wav,sad
data/audio\sample_2405.wav,angry
data/audio\sample_2406.wav,disgust
data/audio\sample_2407.wav,fear
data/audio\sample_2408.wav,happy
data/audio\sample_2409.wav,neutral
data/audio\sample_2410.wav,sad
data/audio\sample_2411.wav,angry
data/audio\sample_2412.wav,disgust
data/audio\sample_2413.wav,fear
data/audio\sample_2414.wav,happy
data/audio\sample_2415.wav,neutral
data/audio\sample_2416.wav,sad
data/audio\sample_2417.wav,angry
data/audio\sample_2418.wav,angry
data/audio\sample_2419.wav,angry
data/audio\sample_2420.wav,disgust
data/audio\sample_2421.wav,disgust
data/audio\sample_2422.wav,disgust
data/audio\sample_2423.wav,fear
data/audio\sample_2424.wav,fear
data/audio\sample_2425.wav,fear
data/audio\sample_2426.wav,happy
data/audio\sample_2427.wav,happy
data/audio\sample_2428.wav,happy
data/audio\sample_2429.wav,neutral
data/audio\sample_2430.wav,sad
data/audio\sample_2431.wav,sad
data/audio\sample_2432.wav,sad
data/audio\sample_2433.wav,angry
data/audio\sample_2434.wav,disgust
data/audio\sample_2435.wav,fear
data/audio\sample_2436.wav,happy
data/audio\sample_2437.wav,neutral
data/audio\sample_2438.wav,sad
data/audio\sample_2439.wav,angry
data/audio\sample_2440.wav,disgust
data/audio\sample_2441.wav,fear
data/audio\sample_2442.wav,happy
data/audio\sample_2443.wav,neutral
data/audio\sample_2444.wav,sad
data/audio\sample_2445.wav,angry
data/audio\sample_2446.wav,disgust
data/audio\sample_2447.wav,fear
data/audio\sample_2448.wav,happy
data/audio\sample_2449.wav,neutral
data/audio\sample_2450.wav,sad
data/audio\sample_2451.wav,angry
data/audio\sample_2452.wav,disgust
data/audio\sample_2453.wav,fear
data/audio\sample_2454.wav,happy
data/audio\sample_2455.wav,neutral
data/audio\sample_2456.wav,sad
data/audio\sample_2457.wav,angry
data/audio\sample_2458.wav,disgust
data/audio\sample_2459.wav,fear
data/audio\sample_2460.wav,happy
data/audio\sample_2461.wav,neutral
data/audio\sample_2462.wav,sad
data/audio\sample_2463.wav,angry
data/audio\sample_2464.wav,disgust
data/audio\sample_2465.wav,fear
data/audio\sample_2466.wav,happy
data/audio\sample_2467.wav,neutral
data/audio\sample_2468.wav,sad
data/audio\sample_2469.wav,angry
data/audio\sample_2470.wav,disgust
data/audio\sample_2471.wav,fear
data/audio\sample_2472.wav,happy
data/audio\sample_2473.wav,neutral
data/audio\sample_2474.wav,sad
data/audio\sample_2475.wav,angry
data/audio\sample_2476.wav,disgust
data/audio\sample_2477.wav,fear
data/audio\sample_2478.wav,happy
data/audio\sample_2479.wav,neutral
data/audio\sample_2480.wav,sad
data/audio\sample_2481.wav,angry
data/audio\sample_2482.wav,disgust
data/audio\sample_2483.wav,fear
data/audio\sample_2484.wav,happy
data/audio\sample_2485.wav,neutral
data/audio\sample_2486.wav,sad
data/audio\sample_2487.wav,angry
data/audio\sample_2488.wav,disgust
data/audio\sample_2489.wav,fear
data/audio\sample_2490.wav,happy
data/audio\sample_2491.wav,neutral
data/audio\sample_2492.wav,sad
data/audio\sample_2493.wav,angry
data/audio\sample_2494.wav,disgust
data/audio\sample_2495.wav,fear
data/audio\sample_2496.wav,happy
data/audio\sample_2497.wav,neutral
data/audio\sample_2498.wav,sad
data/audio\sample_2499.wav,angry
data/audio\sample_2500.wav,angry
data/audio\sample_2501.wav,angry
data/audio\sample_2502.wav,disgust
data/audio\sample_2503.wav,disgust
data/audio\sample_2504.wav,disgust
data/audio\sample_2505.wav,fear
data/audio\sample_2506.wav,fear
data/audio\sample_2507.wav,fear
data/audio\sample_2508.wav,happy
data/audio\sample_2509.wav,happy
data/audio\sample_2510.wav,happy
data/audio\sample_2511.wav,neutral
data/audio\sample_2512.wav,sad
data/audio\sample_2513.wav,sad
data/audio\sample_2514.wav,sad
data/audio\sample_2515.wav,angry
data/audio\sample_2516.wav,disgust
data/audio\sample_2517.wav,fear
data/audio\sample_2518.wav,happy
data/audio\sample_2519.wav,neutral
data/audio\sample_2520.wav,sad
data/audio\sample_2521.wav,angry
data/audio\sample_2522.wav,disgust
data/audio\sample_2523.wav,fear
data/audio\sample_2524.wav,happy
data/audio\sample_2525.wav,neutral
data/audio\sample_2526.wav,sad
data/audio\sample_2527.wav,angry
data/audio\sample_2528.wav,disgust
data/audio\sample_2529.wav,fear
data/audio\sample_2530.wav,happy
data/audio\sample_2531.wav,neutral
data/audio\sample_2532.wav,sad
data/audio\sample_2533.wav,angry
data/audio\sample_2534.wav,disgust
data/audio\sample_2535.wav,fear
data/audio\sample_2536.wav,happy
data/audio\sample_2537.wav,neutral
data/audio\sample_2538.wav,sad
data/audio\sample_2539.wav,angry
data/audio\sample_2540.wav,disgust
data/audio\sample_2541.wav,fear
data/audio\sample_2542.wav,happy
data/audio\sample_2543.wav,neutral
data/audio\sample_2544.wav,sad
data/audio\sample_2545.wav,angry
data/audio\sample_2546.wav,disgust
data/audio\sample_2547.wav,fear
data/audio\sample_2548.wav,happy
data/audio\sample_2549.wav,neutral
data/audio\sample_2550.wav,sad
data/audio\sample_2551.wav,angry
data/audio\sample_2552.wav,disgust
data/audio\sample_2553.wav,fear
data/audio\sample_2554.wav,happy
data/audio\sample_2555.wav,neutral
data/audio\sample_2556.wav,sad
data/audio\sample_2557.wav,angry
data/audio\sample_2558.wav,disgust
data/audio\sample_2559.wav,fear
data/audio\sample_2560.wav,happy
data/audio\sample_2561.wav,neutral
data/audio\sample_2562.wav,sad
data/audio\sample_2563.wav,angry
data/audio\sample_2564.wav,disgust
data/audio\sample_2565.wav,fear
data/audio\sample_2566.wav,happy
data/audio\sample_2567.wav,neutral
data/audio\sample_2568.wav,sad
data/audio\sample_2569.wav,angry
data/audio\sample_2570.wav,disgust
data/audio\sample_2571.wav,fear
data/audio\sample_2572.wav,happy
data/audio\sample_2573.wav,neutral
data/audio\sample_2574.wav,sad
data/audio\sample_2575.wav,angry
data/audio\sample_2576.wav,disgust
data/audio\sample_2577.wav,fear
data/audio\sample_2578.wav,happy
data/audio\sample_2579.wav,neutral
data/audio\sample_2580.wav,sad
data/audio\sample_2581.wav,angry
data/audio\sample_2582.wav,angry
data/audio\sample_2583.wav,angry
data/audio\sample_2584.wav,disgust
data/audio\sample_2585.wav,disgust
data/audio\sample_2586.wav,disgust
data/audio\sample_2587.wav,fear
data/audio\sample_2588.wav,fear
data/audio\sample_2589.wav,fear
data/audio\sample_2590.wav,happy
data/audio\sample_2591.wav,happy
data/audio\sample_2592.wav,happy
data/audio\sample_2593.wav,neutral
data/audio\sample_2594.wav,sad
data/audio\sample_2595.wav,sad
data/audio\sample_2596.wav,sad
data/audio\sample_2597.wav,angry
data/audio\sample_2598.wav,disgust
data/audio\sample_2599.wav,fear
data/audio\sample_2600.wav,happy
data/audio\sample_2601.wav,neutral
data/audio\sample_2602.wav,sad
data/audio\sample_2603.wav,angry
data/audio\sample_2604.wav,disgust
data/audio\sample_2605.wav,fear
data/audio\sample_2606.wav,happy
data/audio\sample_2607.wav,neutral
data/audio\sample_2608.wav,sad
data/audio\sample_2609.wav,angry
data/audio\sample_2610.wav,disgust
data/audio\sample_2611.wav,fear
data/audio\sample_2612.wav,happy
data/audio\sample_2613.wav,neutral
data/audio\sample_2614.wav,sad
data/audio\sample_2615.wav,angry
data/audio\sample_2616.wav,disgust
data/audio\sample_2617.wav,fear
data/audio\sample_2618.wav,happy
data/audio\sample_2619.wav,neutral
data/audio\sample_2620.wav,sad
data/audio\sample_2621.wav,angry
data/audio\sample_2622.wav,disgust
data/audio\sample_2623.wav,fear
data/audio\sample_2624.wav,happy
data/audio\sample_2625.wav,neutral
data/audio\sample_2626.wav,sad
data/audio\sample_2627.wav,angry
